tsne_1,tsne_2,Task,Class,Image
-27.05536,-23.294785,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052981.tif
-65.03256,-12.024745,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051874.tif
-33.537334,-5.6506195,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051827.tif
-42.172264,-28.880816,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_051992.tif
-41.50047,14.942649,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052949.tif
-38.45543,-29.973001,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053031.tif
-40.81212,-4.6194115,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052864.tif
-14.1772995,-38.98305,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052973.tif
-41.771526,13.989457,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051640.tif
-22.03028,-48.9455,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052187.tif
-55.506645,6.081525,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051720.tif
-56.414703,6.596356,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051701.tif
-7.800015,-41.72156,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052995.tif
-32.884083,13.714611,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053007.tif
-56.934383,4.7090683,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051689.tif
-65.091835,-12.289847,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051868.tif
-5.7713284,-33.44651,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052976.tif
-13.007491,-14.332844,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052972.tif
-24.498133,-8.348238,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052940.tif
-31.082634,-12.273204,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052335.tif
-53.114883,0.130811,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z4_UA/img/IMG_051775.tif
-42.35393,1.4094106,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z1_AU/img/IMG_051634.tif
-52.60175,7.8369656,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052021.tif
-41.903908,3.0348964,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051867.tif
-5.2325754,-32.612022,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052986.tif
-22.157097,-48.947723,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052167.tif
-56.339058,-7.3276367,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051821.tif
-34.610165,12.514294,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053015.tif
-42.03822,-24.749216,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052952.tif
5.664367,-11.773648,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052315.tif
-60.45536,2.9101324,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052005.tif
-52.718674,0.6816725,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z4_UA/img/IMG_051772.tif
-57.1738,-7.2289844,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051820.tif
-58.978214,4.845136,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052038.tif
-42.40918,4.3437977,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052334.tif
-50.32076,0.12863553,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052077.tif
-55.520832,6.206282,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051710.tif
-54.195827,5.845508,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051714.tif
-57.41738,-9.886405,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051887.tif
-48.512383,5.0014524,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053028.tif
-36.02736,18.493425,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053025.tif
-50.06556,-13.501955,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052086.tif
-28.226984,-6.484221,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051875.tif
-59.205856,-22.858185,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z4_UA/img/IMG_051803.tif
17.67764,-8.522832,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052968.tif
-32.67564,14.35143,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052853.tif
-25.097622,-29.91401,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z1_AU/img/IMG_051633.tif
-32.224678,-26.537231,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052087.tif
-36.440308,18.90228,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053016.tif
-53.890312,5.367873,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051715.tif
-55.423367,7.9173017,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_051993.tif
-6.9561253,-18.906738,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052971.tif
-17.23152,-54.75135,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052988.tif
-53.62115,8.670221,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052950.tif
-19.759573,-0.3137614,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053030.tif
-4.128652,-20.647406,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052962.tif
-36.23416,18.436428,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053035.tif
-44.303894,3.7030618,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053018.tif
-56.667316,7.916981,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_051996.tif
-60.60304,2.7122154,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_051995.tif
-48.628185,-8.711674,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052157.tif
1.7700084,-4.631648,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z28_UU/img/IMG_053262.tif
-36.259094,14.725637,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051718.tif
-41.856277,13.906621,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051638.tif
-46.249226,-28.731495,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z11_UA/img/IMG_052372.tif
-57.7272,-31.239351,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z11_UA/img/IMG_052382.tif
-35.00148,9.666592,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051728.tif
-48.370113,4.8382525,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051877.tif
-59.62244,-6.840358,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051847.tif
-13.58892,-5.853024,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053023.tif
-48.333775,4.8669157,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051872.tif
-56.12939,-7.414888,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051816.tif
-26.612568,-23.491093,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052939.tif
-40.72669,15.111151,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z17_UA/img/IMG_052612.tif
-45.027584,-6.141334,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052016.tif
-27.295067,-19.922638,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052985.tif
-58.954624,4.804041,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052028.tif
-42.45366,4.337895,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052333.tif
-52.33166,0.54619354,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z4_UA/img/IMG_051773.tif
-55.064823,10.775337,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052065.tif
-56.66966,6.8912807,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051721.tif
-50.076485,-13.4806,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052076.tif
-10.844722,-9.079318,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052996.tif
-52.405712,6.2592015,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051726.tif
-55.39557,7.3698993,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_051989.tif
-34.41384,-17.205133,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053037.tif
-49.647175,2.0796597,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z9_AF/img/IMG_052232.tif
-57.72248,-11.847455,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051884.tif
-59.336266,-22.944479,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z4_UA/img/IMG_051804.tif
17.76513,-8.512235,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052977.tif
-55.094578,10.766091,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052055.tif
-28.520933,-13.34769,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z17_UA/img/IMG_052611.tif
-50.407166,-11.641442,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053029.tif
-62.119648,0.31014606,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053014.tif
-21.83192,-15.623303,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z4_UA/img/IMG_051767.tif
-3.3533895,-24.637321,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052970.tif
-52.27832,-0.70452225,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052037.tif
-37.483025,-14.563695,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052980.tif
-65.00699,-11.972385,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051883.tif
-34.983463,-28.867886,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z17_UA/img/IMG_052608.tif
-65.03734,-11.984425,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z5_FA/img/IMG_051879.tif
-54.14729,5.643832,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051712.tif
-57.86013,-31.12648,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z11_UA/img/IMG_052380.tif
-62.170048,0.35656175,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_053024.tif
-36.124508,14.715791,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z2_UA/img/IMG_051698.tif
-10.6300335,-14.459662,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z7_AA/img/IMG_052017.tif
-4.133154,-20.653423,33,Agricultural,/scratcht/FLAIR_1/train/D077_2021/Z22_AA/img/IMG_052961.tif
-1.1002597,74.18576,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052723.tif
-5.5668406,46.099987,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051928.tif
-7.532226,35.690887,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051923.tif
-22.080753,51.45052,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z28_UU/img/IMG_053195.tif
-6.9799647,37.246143,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051946.tif
-21.565632,47.717415,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052741.tif
-21.094986,42.560673,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051919.tif
-14.665557,64.73758,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z26_UA/img/IMG_053126.tif
-16.343752,67.39336,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052683.tif
-61.320168,-31.224876,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052642.tif
-0.14471835,63.295044,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051754.tif
15.300013,26.288708,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052244.tif
4.713693,49.285122,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z15_UU/img/IMG_052477.tif
16.72126,26.833326,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z9_AF/img/IMG_052214.tif
13.363748,26.442678,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052133.tif
16.740173,34.025936,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052101.tif
-9.453621,53.280544,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z14_UU/img/IMG_052438.tif
17.933788,18.691408,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052272.tif
-14.562668,57.497974,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052636.tif
7.424159,36.768745,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052247.tif
-21.058435,-4.6430745,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052254.tif
15.1255865,29.615969,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052130.tif
-8.7604475,48.518917,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z19_UU/img/IMG_052771.tif
-7.718564,38.331352,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z15_UU/img/IMG_052533.tif
17.438797,31.1145,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052143.tif
-0.1433711,71.616325,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z15_UU/img/IMG_052466.tif
9.722163,43.207603,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z4_UA/img/IMG_051787.tif
-30.135822,43.415325,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052624.tif
-5.245027,62.473343,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z19_UU/img/IMG_052769.tif
15.550844,25.068262,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052122.tif
5.4080844,60.138866,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051758.tif
5.454677,60.293747,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051759.tif
-30.188576,43.347866,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052639.tif
3.5380652,28.16285,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052184.tif
-22.082047,50.557137,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z23_UU/img/IMG_053054.tif
15.411482,33.20058,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052290.tif
19.843706,35.055202,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z12_NN/img/IMG_052409.tif
-4.975735,50.92642,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052756.tif
-25.924585,74.02597,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051911.tif
13.391999,26.463816,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052134.tif
26.550673,24.7503,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z9_AF/img/IMG_052213.tif
-27.44662,-1.0385611,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052125.tif
-21.21147,42.552242,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051918.tif
-27.641872,38.995636,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z1_AU/img/IMG_051615.tif
-3.8376288,69.716354,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052633.tif
-21.151962,42.53584,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051920.tif
-15.124499,58.440403,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052685.tif
-8.855213,48.473495,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z19_UU/img/IMG_052772.tif
-17.745722,47.32217,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051935.tif
-22.143728,1.2490094,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051947.tif
-11.266718,54.059086,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z13_UU/img/IMG_052418.tif
-13.54471,81.2387,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052758.tif
-2.524672,49.67338,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051748.tif
-25.862228,74.26309,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051909.tif
5.4865923,62.559406,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051753.tif
-14.644957,64.59286,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z26_UA/img/IMG_053120.tif
-6.0084367,47.4529,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051745.tif
-5.866179,36.42244,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051939.tif
13.180354,43.089127,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051756.tif
-13.394248,34.703346,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051954.tif
3.6383836,67.28557,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051755.tif
-61.319798,-31.194872,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052656.tif
14.147214,21.48263,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z9_AF/img/IMG_052211.tif
3.0889456,46.925488,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051739.tif
-27.432636,-0.83745974,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052124.tif
5.314559,60.07065,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051749.tif
20.125761,21.109703,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052885.tif
-12.690884,48.64744,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051905.tif
-7.82774,36.201538,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051892.tif
-5.6370497,68.2116,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z13_UU/img/IMG_052424.tif
-9.164048,60.88473,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z28_UU/img/IMG_053217.tif
-17.865486,48.91159,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051888.tif
-15.183125,58.46032,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052669.tif
-27.188618,42.84443,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052655.tif
-9.575596,62.210995,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z23_UU/img/IMG_053047.tif
-21.095167,-4.701546,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z9_AF/img/IMG_052209.tif
-0.34143403,66.20212,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051744.tif
14.404049,23.895557,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052165.tif
-17.767183,47.31581,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051945.tif
19.193987,24.210314,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052917.tif
13.459007,26.41025,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052135.tif
-5.545204,45.819546,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051931.tif
-7.6800346,36.09292,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051944.tif
-33.058407,-8.17859,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z9_AF/img/IMG_052208.tif
-21.465752,-5.121131,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052303.tif
14.860915,20.886696,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052260.tif
-17.89929,47.323227,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051895.tif
-20.008722,42.49895,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051898.tif
20.03224,21.320509,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052904.tif
15.8196945,37.810658,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052895.tif
-21.476465,61.89225,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z28_UU/img/IMG_053201.tif
-22.09102,1.0974822,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051937.tif
-4.1647387,49.27819,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052635.tif
-26.991516,49.08746,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z28_UU/img/IMG_053176.tif
8.898877,57.34117,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051743.tif
15.652612,26.059795,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052262.tif
18.654299,23.391582,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052164.tif
-28.776754,15.931304,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052182.tif
-20.010027,42.519905,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051899.tif
20.434084,21.48813,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052886.tif
19.808653,30.579031,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052914.tif
-25.97662,19.028236,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052905.tif
9.5647955,34.78458,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z9_AF/img/IMG_052210.tif
26.897682,24.991007,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z9_AF/img/IMG_052220.tif
-0.5412586,56.971455,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z20_UU/img/IMG_052791.tif
-18.817465,63.47323,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052625.tif
-27.533728,47.581493,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z28_UU/img/IMG_053194.tif
18.740713,23.883877,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052153.tif
26.468773,28.926512,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052256.tif
-22.522938,50.655518,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z28_UU/img/IMG_053183.tif
17.936516,34.44336,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052267.tif
-7.16683,35.320267,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051934.tif
-14.500645,57.58932,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052651.tif
-26.0486,74.39683,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051902.tif
14.054295,44.626366,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z3_UU/img/IMG_051746.tif
-27.151346,42.780914,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z18_UU/img/IMG_052640.tif
16.632294,29.758408,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052246.tif
-26.06351,74.430336,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z6_UU/img/IMG_051912.tif
-30.177046,16.362877,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052155.tif
16.862267,32.591003,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052144.tif
19.810694,20.780468,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z8_UU/img/IMG_052113.tif
18.232998,20.767193,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052887.tif
20.649696,21.881334,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z21_UF/img/IMG_052877.tif
24.066526,13.196156,33,Anthropized,/scratcht/FLAIR_1/train/D077_2021/Z10_UA/img/IMG_052280.tif
